Order ID,Order Status,Order Substatus,Cancelation/Return Type,Normal or Pre-order,SKU ID,Seller SKU,Product Name,Variation,Quantity,Sku Quantity of return,SKU Unit Original Price,SKU Subtotal Before Discount,SKU Platform Discount,SKU Seller Discount,SKU Subtotal After Discount,Shipping Fee After Discount,Original Shipping Fee,Shipping Fee Seller Discount,Shipping Fee Platform Discount,Payment platform discount,Buyer Service Fee,Handling Fee,Shipping Insurance,Item Insurance,Order Amount,Order Refund Amount,Created Time,Paid Time,RTS Time,Shipped Time,Delivered Time,Cancelled Time,Cancel By,Cancel Reason,Fulfillment Type,Warehouse Name,Tracking ID,Delivery Option,Shipping Provider Name,Buyer Message,Buyer Username,Recipient,Phone #,Zipcode,Country,Province,Regency and City,Districts,Villages,Detail Address,Additional address information,Payment Method,Weight(kg),Product Category,Package ID,Purchase Channel,Seller Note,Checked Status,Checked Marked by
TT270248092362,Completed,Order Complete,,Normal,SKU90742980,GDS-BDL-FS-60,Gendes Bundle Foam+Spray 60ml,Bundle Foam+Spray 60ml,1,0,110000,110000,6700,0,103300,9000,9000,0,0,0,0,0,0,0,112300,0,2025-11-03 05:08:03,2025-11-03 06:16:03,2025-11-04 04:08:03,2025-11-04 11:08:03,2025-11-08 11:08:03,,,,Seller Shipping,Gudang Bandung,TT33495591540,Standard,JNE,,yuni_cahyani109,Reza Permata,8363569025,97388,Indonesia,DKI Jakarta,Jakarta Pusat,Kec. A,Pedurungan,Jl. Gatot Subroto No. 106,,ShopeePay,0.3,Feminine Hygiene,PKG866840004,TikTok Shop,,Checked,admin2
TT250747458423,Completed,Order Complete,,Normal,SKU52012248,GDS-FOA-VAN-60,Gendes Feminine Wash Foam Vanilla 60ml,Foam 60ml - Vanilla,3,0,59000,177000,2700,0,174300,12000,12000,0,0,0,0,0,0,0,186300,0,2025-11-03 08:36:55,2025-11-03 09:37:55,2025-11-04 02:36:55,2025-11-04 05:36:55,2025-11-11 05:36:55,,,,Seller Shipping,Gudang Surabaya,TT31994852842,Express,Ninja Xpress,,arif_gunawan757,Budi Nugraha,8127807937,36148,Indonesia,Jawa Barat,Bandung,Kec. C,Pedurungan,Jl. Sudirman No. 173,,Dana,0.15,Feminine Hygiene,PKG279443938,TikTok Live,Cek stok,Unchecked,
TT450930380790,Completed,Order Complete,,Normal,SKU94033124,GDS-FOA-VAN-60,Gendes Feminine Wash Foam Vanilla 60ml,Foam 60ml - Vanilla,2,0,59000,118000,10600,0,107400,9000,9000,0,0,0,0,0,0,0,116400,0,2025-11-03 10:13:40,2025-11-03 10:23:40,2025-11-04 12:13:40,2025-11-04 17:13:40,2025-11-05 17:13:40,,,,Seller Shipping,Gudang Surabaya,TT64315710361,Standard,J&T Express,,hana_rahayu276,Laras Santoso,8487235662,71789,Indonesia,Jawa Barat,Depok,Kec. C,Tembalang,Jl. Sudirman No. 8,,COD,0.15,Feminine Hygiene,PKG244255464,TikTok Shop,,Checked,admin3
TT721958304298,Completed,Order Complete,,Normal,SKU92160454,GDS-FOA-BUB-20,Gendes Feminine Wash Foam Bubblegum 20ml,Foam 20ml - Bubblegum,1,0,29000,29000,1925,1575,25500,12000,12000,0,0,0,0,0,0,0,37500,0,2025-11-03 10:24:11,2025-11-03 11:44:11,2025-11-04 08:24:11,2025-11-04 14:24:11,2025-11-09 14:24:11,,,,Seller Shipping,Gudang Surabaya,TT98279702006,Express,J&T Express,Tolong kemas rapi,fajar_purnama603,Risa Kusuma,8061266337,10075,Indonesia,DKI Jakarta,Jakarta Barat,Kec. D,Tembalang,Jl. Sudirman No. 133,,Transfer Bank,0.08,Feminine Hygiene,PKG480647423,TikTok Shop,,Checked,admin1
TT336671223783,Completed,Order Complete,,Normal,SKU39729911,GDS-SPR-VAN-60,Gendes Feminine Wash Spray Vanilla 60ml,Spray 60ml - Vanilla,1,0,59000,59000,10615,8685,39700,9000,9000,0,0,0,0,0,500,500,49700,0,2025-11-03 11:22:25,2025-11-03 11:41:25,2025-11-04 10:22:25,2025-11-04 12:22:25,2025-11-05 12:22:25,,,,Seller Shipping,Gudang Jakarta Selatan,TT45863870962,Standard,Pos Indonesia,,bagas_wibowo286,Dian Kusuma,8633154926,72910,Indonesia,DKI Jakarta,Jakarta Pusat,Kec. D,Semarang Selatan,Jl. Diponegoro No. 34,,OVO,0.15,Feminine Hygiene,PKG410660927,TikTok Shop,,Checked,admin2
TT158785827690,Completed,Order Complete,,Normal,SKU33030266,GDS-FOA-BUB-60,Gendes Feminine Wash Foam Bubblegum 60ml,Foam 60ml - Bubblegum,1,0,59000,59000,4400,0,54600,12000,12000,0,0,0,0,0,0,500,67100,0,2025-11-03 12:47:39,2025-11-03 14:15:39,2025-11-04 10:47:39,2025-11-04 14:47:39,2025-11-09 14:47:39,,,,Seller Shipping,Gudang Surabaya,TT85788253197,Express,J&T Express,,yoga_rahayu132,Risa Setiawan,8884661866,15691,Indonesia,DKI Jakarta,Jakarta Selatan,Kec. B,Banyumanik,Jl. Sudirman No. 89,,ShopeePay,0.15,Feminine Hygiene,PKG368137723,Affiliate,Prioritas,Checked,admin3
TT960928580950,Completed,Order Complete,,Normal,SKU96324374,GDS-FOA-HAZ-60,Gendes Feminine Wash Foam Hazelnut 60ml,Foam 60ml - Hazelnut,2,0,59000,118000,10300,0,107700,12000,12000,0,0,0,0,0,0,0,119700,0,2025-11-03 15:11:13,2025-11-03 15:25:13,2025-11-04 13:11:13,2025-11-04 17:11:13,2025-11-09 17:11:13,,,,Seller Shipping,Gudang Surabaya,TT43828531356,Express,Pos Indonesia,,elsa_lestari795,Reni Hartono,8252921923,94025,Indonesia,Lampung,Metro,Kec. D,Banyumanik,Jl. Merdeka No. 139,,COD,0.15,Feminine Hygiene,PKG688900571,TikTok Shop,,Checked,admin2
TT378688284524,Completed,Order Complete,,Normal,SKU16225301,GDS-FOA-VAN-60,Gendes Feminine Wash Foam Vanilla 60ml,Foam 60ml - Vanilla,1,0,59000,59000,1900,0,57100,12000,12000,0,0,0,0,0,0,0,69100,0,2025-11-03 15:44:13,2025-11-03 15:51:13,2025-11-04 12:44:13,2025-11-04 15:44:13,2025-11-11 15:44:13,,,,Seller Shipping,Gudang Medan,TT98405511956,Express,JNE,,sari_rahayu4,Sari Permata,8742914965,93634,Indonesia,Jawa Barat,Depok,Kec. C,Pedurungan,Jl. Merdeka No. 151,,ShopeePay,0.15,Feminine Hygiene,PKG909087509,TikTok Shop,,Checked,admin1
TT435958888592,Completed,Order Complete,,Normal,SKU43837737,GDS-FOA-BUB-60,Gendes Feminine Wash Foam Bubblegum 60ml,Foam 60ml - Bubblegum,1,0,59000,59000,5885,4815,48300,9000,9000,0,0,0,0,0,0,0,57300,0,2025-11-03 17:23:42,2025-11-03 18:27:42,2025-11-04 19:23:42,2025-11-04 22:23:42,2025-11-09 22:23:42,,,,Seller Shipping,Gudang Surabaya,TT89203730625,Standard,Ninja Xpress,,nova_rahayu972,Nadia Pratama,8317044592,55641,Indonesia,Kalimantan Timur,Samarinda,Kec. D,Semarang Selatan,Jl. Sudirman No. 76,,QRIS,0.15,Feminine Hygiene,PKG618770676,TikTok Shop,,Unchecked,
TT749061791251,Completed,Order Complete,,Normal,SKU48841880,GDS-SPR-VAN-60,Gendes Feminine Wash Spray Vanilla 60ml,Spray 60ml - Vanilla,1,0,59000,59000,6325,5175,47500,9000,9000,0,0,0,0,0,500,500,57500,0,2025-11-03 17:49:03,2025-11-03 18:03:03,2025-11-04 12:49:03,2025-11-04 17:49:03,2025-11-06 17:49:03,,,,Seller Shipping,Gudang Bandung,TT36100977810,Standard,Ninja Xpress,,ayu_sari384,Nadia Permata,8937646175,89868,Indonesia,Jawa Barat,Depok,Kec. C,Tembalang,Jl. Merdeka No. 62,,Transfer Bank,0.15,Feminine Hygiene,PKG751470781,TikTok Shop,,Checked,admin3
TT424246740616,Completed,Order Complete,,Normal,SKU11024444,GDS-SPR-BUB-60,Gendes Feminine Wash Spray Bubblegum 60ml,Spray 60ml - Bubblegum,1,0,59000,59000,0,0,59000,12000,12000,0,0,0,0,0,500,500,72000,0,2025-11-03 18:05:02,2025-11-03 19:32:02,2025-11-04 14:05:02,2025-11-04 20:05:02,2025-11-06 20:05:02,,,,Seller Shipping,Gudang Jakarta Selatan,TT59021902620,Express,SiCepat,,eka_santoso525,Sari Lestari,8588468540,92653,Indonesia,Jawa Tengah,Semarang,Kec. A,Semarang Selatan,Jl. Sudirman No. 194,,ShopeePay,0.15,Feminine Hygiene,PKG166997994,TikTok Shop,,Checked,admin3
TT380464258721,Completed,Order Complete,,Normal,SKU22647272,GDS-SPR-BUB-60,Gendes Feminine Wash Spray Bubblegum 60ml,Spray 60ml - Bubblegum,1,0,59000,59000,9075,7425,42500,12000,12000,0,0,0,0,0,500,0,55000,0,2025-11-03 18:31:44,2025-11-03 19:36:44,2025-11-04 12:31:44,2025-11-04 15:31:44,2025-11-06 15:31:44,,,,Seller Shipping,Gudang Bandung,TT13164915086,Express,Pos Indonesia,,yuni_susanto26,Elsa Wibowo,8836219931,52751,Indonesia,DKI Jakarta,Jakarta Utara,Kec. B,Semarang Selatan,Jl. Diponegoro No. 137,,Dana,0.15,Feminine Hygiene,PKG919493558,TikTok Shop,,Checked,admin3
TT317088018255,Completed,Order Complete,,Normal,SKU46637457,GDS-SPR-GRA-20,Gendes Feminine Wash Spray Grape 20ml,Spray 20ml - Grape,2,0,29000,58000,0,0,58000,12000,12000,0,0,0,0,0,0,0,70000,0,2025-11-03 20:06:05,2025-11-03 20:12:05,2025-11-04 20:06:05,2025-11-05 02:06:05,2025-11-10 02:06:05,,,,Seller Shipping,Gudang Jakarta Selatan,TT54005666653,Express,SiCepat,,reni_hartono528,Reza Wijaya,8389157120,49844,Indonesia,DKI Jakarta,Jakarta Barat,Kec. A,Pedurungan,Jl. Diponegoro No. 104,,Transfer Bank,0.08,Feminine Hygiene,PKG829824489,TikTok Shop,Prioritas,Checked,admin3
TT775615269912,Cancelled,Cancelled,Cancellation,Normal,SKU81818099,GDS-SPR-BUB-20,Gendes Feminine Wash Spray Bubblegum 20ml,Spray 20ml - Bubblegum,1,0,29000,29000,0,0,29000,0,9000,0,0,0,0,0,0,0,0,0,2025-11-03 21:03:18,,,,,1762218198.0,buyer,Duplicate order,Seller Shipping,Gudang Jakarta Selatan,,Standard,Pos Indonesia,,yoga_wibowo149,Elsa Lestari,8646661697,45050,Indonesia,Jawa Timur,Surabaya,Kec. D,Banyumanik,Jl. Sudirman No. 31,,COD,0.08,Feminine Hygiene,,Affiliate,Prioritas,Unchecked,
TT654444627082,Completed,Order Complete,,Normal,SKU89888085,GDS-BDL-FS-60,Gendes Bundle Foam+Spray 60ml,Bundle Foam+Spray 60ml,1,0,110000,110000,9500,0,100500,12000,12000,0,0,0,0,0,0,0,112500,0,2025-11-03 21:06:20,2025-11-03 21:30:20,2025-11-04 15:06:20,2025-11-04 20:06:20,2025-11-07 20:06:20,,,,Seller Shipping,Gudang Jakarta Selatan,TT76745448021,Express,AnterAja,,vera_cahyani715,Lina Wijaya,8270014195,94364,Indonesia,Jawa Barat,Depok,Kec. C,Semarang Selatan,Jl. Ahmad Yani No. 53,,Kartu Kredit,0.3,Feminine Hygiene,PKG768307629,TikTok Live,Cek stok,Checked,admin3
TT726781635140,Completed,Order Complete,,Normal,SKU98402712,GDS-SPR-BUB-20,Gendes Feminine Wash Spray Bubblegum 20ml,Spray 20ml - Bubblegum,1,0,29000,29000,2000,0,27000,12000,12000,0,0,0,0,0,0,500,39500,0,2025-11-04 12:59:18,2025-11-04 14:05:18,2025-11-05 18:59:18,2025-11-06 02:59:18,2025-11-07 02:59:18,,,,Seller Shipping,Gudang Jakarta Selatan,TT20997866811,Express,JNE,,ani_sari599,Hendra Nugraha,8209438722,99796,Indonesia,Jawa Timur,Gresik,Kec. B,Pedurungan,Jl. Merdeka No. 175,,Dana,0.08,Feminine Hygiene,PKG747111723,TikTok Shop,,Unchecked,
TT925768362770,Completed,Order Complete,,Normal,SKU57081532,GDS-FOA-BUB-60,Gendes Feminine Wash Foam Bubblegum 60ml,Foam 60ml - Bubblegum,1,0,59000,59000,0,0,59000,9000,9000,0,0,0,0,0,0,0,68000,0,2025-11-04 23:29:41,2025-11-05 00:31:41,2025-11-05 19:29:41,2025-11-05 23:29:41,2025-11-10 23:29:41,,,,Seller Shipping,Gudang Bandung,TT34615228304,Standard,AnterAja,,nina_lestari94,Ayu Anggraini,8787623512,67357,Indonesia,Jawa Tengah,Magelang,Kec. B,Banyumanik,Jl. Diponegoro No. 166,,Dana,0.15,Feminine Hygiene,PKG378360613,TikTok Shop,Prioritas,Unchecked,
TT754139194541,Completed,Order Complete,,Normal,SKU42423628,GDS-FOA-VAN-60,Gendes Feminine Wash Foam Vanilla 60ml,Foam 60ml - Vanilla,2,0,59000,118000,11100,0,106900,12000,12000,0,0,0,0,0,500,0,119400,0,2025-11-05 10:07:10,2025-11-05 11:29:10,2025-11-06 08:07:10,2025-11-06 14:07:10,2025-11-11 14:07:10,,,,Seller Shipping,Gudang Surabaya,TT80657843579,Express,Pos Indonesia,,lina_santoso151,Budi Kusuma,8503242144,76505,Indonesia,DKI Jakarta,Jakarta Barat,Kec. D,Tembalang,Jl. Gatot Subroto No. 95,,Dana,0.15,Feminine Hygiene,PKG134017189,TikTok Live,,Checked,admin1
TT153507572680,Completed,Order Complete,,Normal,SKU99185204,GDS-SPR-MAN-20,Gendes Feminine Wash Spray Mango 20ml,Spray 20ml - Mango,1,0,29000,29000,2145,1755,25100,12000,12000,0,0,0,0,0,0,500,37600,0,2025-11-06 18:10:34,2025-11-06 18:21:34,2025-11-07 22:10:34,2025-11-08 03:10:34,2025-11-12 03:10:34,,,,Seller Shipping,Gudang Jakarta Selatan,TT55924317780,Express,SiCepat,,tika_pratama491,Ayu Setiawan,8350443749,48146,Indonesia,Yogyakarta,Sleman,Kec. C,Semarang Selatan,Jl. Diponegoro No. 190,,OVO,0.08,Feminine Hygiene,PKG858009633,Affiliate,,Checked,admin1
TT614539877984,Completed,Order Complete,,Normal,SKU79483658,GDS-SPR-VAN-20,Gendes Feminine Wash Spray Vanilla 20ml,Spray 20ml - Vanilla,1,0,29000,29000,1760,1440,25800,12000,12000,0,0,0,0,0,500,0,38300,0,2025-11-06 18:59:49,2025-11-06 20:28:49,2025-11-07 17:59:49,2025-11-07 20:59:49,2025-11-11 20:59:49,,,,Seller Shipping,Gudang Bandung,TT17651767519,Express,SiCepat,,tari_anggraini104,Andi Putri,8882039157,40664,Indonesia,Jawa Barat,Cimahi,Kec. B,Semarang Selatan,Jl. Diponegoro No. 177,,QRIS,0.08,Feminine Hygiene,PKG825886136,Affiliate,,Unchecked,
TT871216729150,Completed,Order Complete,,Normal,SKU81465298,GDS-SPR-MAN-20,Gendes Feminine Wash Spray Mango 20ml,Spray 20ml - Mango,1,0,29000,29000,2090,1710,25200,12000,12000,0,0,0,0,0,0,0,37200,0,2025-11-06 20:11:29,2025-11-06 21:16:29,2025-11-08 01:11:29,2025-11-08 08:11:29,2025-11-11 08:11:29,,,,Seller Shipping,Gudang Medan,TT36825847131,Express,AnterAja,,laras_cahyani837,Nina Setiawan,8350901247,29296,Indonesia,DKI Jakarta,Jakarta Selatan,Kec. A,Banyumanik,Jl. Sudirman No. 23,,Dana,0.08,Feminine Hygiene,PKG989143988,TikTok Shop,Cek stok,Unchecked,
TT504101098286,Completed,Order Complete,,Normal,SKU38384235,GDS-SPR-BUB-60,Gendes Feminine Wash Spray Bubblegum 60ml,Spray 60ml - Bubblegum,1,0,59000,59000,4400,0,54600,9000,9000,0,0,0,0,0,0,0,63600,0,2025-11-07 11:03:41,2025-11-07 12:24:41,2025-11-08 05:03:41,2025-11-08 12:03:41,2025-11-11 12:03:41,,,,Seller Shipping,Gudang Medan,TT37300674653,Standard,JNE,Jangan bocor,vera_putri840,Putri Anggraini,8813775511,24964,Indonesia,Jawa Timur,Surabaya,Kec. A,Banyumanik,Jl. Merdeka No. 171,,QRIS,0.15,Feminine Hygiene,PKG259151514,TikTok Shop,Cek stok,Unchecked,
TT698369160582,Completed,Order Complete,,Normal,SKU67033990,GDS-FOA-VAN-20,Gendes Feminine Wash Foam Vanilla 20ml,Foam 20ml - Vanilla,1,0,29000,29000,400,0,28600,12000,12000,0,0,0,0,0,500,0,41100,0,2025-11-07 14:59:24,2025-11-07 16:15:24,2025-11-08 08:59:24,2025-11-08 10:59:24,2025-11-10 10:59:24,,,,Seller Shipping,Gudang Medan,TT85183103144,Express,J&T Express,Jangan bocor,andi_kusuma914,Risa Nugraha,8156876037,15531,Indonesia,Jawa Tengah,Solo,Kec. B,Semarang Selatan,Jl. Gatot Subroto No. 191,,Dana,0.08,Feminine Hygiene,PKG475322075,Affiliate,,Unchecked,
TT385707636753,Completed,Order Complete,,Normal,SKU48481381,GDS-FOA-VAN-60,Gendes Feminine Wash Foam Vanilla 60ml,Foam 60ml - Vanilla,2,0,59000,118000,7205,5895,104900,9000,9000,0,0,0,0,0,0,500,114400,0,2025-11-07 16:47:54,2025-11-07 17:17:54,2025-11-08 13:47:54,2025-11-08 21:47:54,2025-11-10 21:47:54,,,,Seller Shipping,Gudang Surabaya,TT61517115020,Standard,Pos Indonesia,,nadia_hartono31,Arif Sari,8238434097,61404,Indonesia,Sumatera Utara,Medan,Kec. B,Banyumanik,Jl. Sudirman No. 37,,GoPay,0.15,Feminine Hygiene,PKG825744824,TikTok Live,,Checked,admin1
TT842588491993,Completed,Order Complete,,Normal,SKU51677500,GDS-BDL-SS-60,Gendes Bundle Spray+Spray 60ml,Bundle Spray+Spray 60ml,1,0,110000,110000,8800,0,101200,9000,9000,0,0,0,0,0,0,500,110700,0,2025-11-07 20:01:27,2025-11-07 21:23:27,2025-11-08 18:01:27,2025-11-08 20:01:27,2025-11-12 20:01:27,,,,Seller Shipping,Gudang Medan,TT86265823922,Standard,J&T Express,,dewi_cahyani837,Dian Gunawan,8333423638,84409,Indonesia,Jawa Timur,Surabaya,Kec. A,Tembalang,Jl. Diponegoro No. 154,,COD,0.3,Feminine Hygiene,PKG867578947,TikTok Shop,,Checked,admin3
TT274684271959,Cancelled,Cancelled,Cancellation,Normal,SKU28826385,GDS-FOA-VAN-20,Gendes Feminine Wash Foam Vanilla 20ml,Foam 20ml - Vanilla,1,0,29000,29000,2090,1710,25200,0,12000,0,0,0,0,0,0,500,0,0,2025-11-08 15:20:34,,,,,1762629634.0,buyer,Buyer cancelled,Seller Shipping,Gudang Medan,,Express,Pos Indonesia,,rina_cahyani767,Fitri Rahayu,8791188599,94582,Indonesia,Kalimantan Timur,Samarinda,Kec. D,Tembalang,Jl. Diponegoro No. 126,,QRIS,0.08,Feminine Hygiene,,Affiliate,,Checked,admin2
TT561416620400,Completed,Order Complete,,Normal,SKU76312442,GDS-FOA-BUB-60,Gendes Feminine Wash Foam Bubblegum 60ml,Foam 60ml - Bubblegum,2,0,59000,118000,9240,7560,101200,9000,9000,0,0,0,0,0,0,0,110200,0,2025-11-08 18:50:31,2025-11-08 20:09:31,2025-11-09 20:50:31,2025-11-09 23:50:31,2025-11-11 23:50:31,,,,Seller Shipping,Gudang Jakarta Selatan,TT28034872392,Standard,JNE,Tolong kemas rapi,lina_permata868,Reza Wijaya,8287167239,38653,Indonesia,Sumatera Utara,Pematangsiantar,Kec. C,Pedurungan,Jl. Ahmad Yani No. 86,,ShopeePay,0.15,Feminine Hygiene,PKG317213585,TikTok Live,Cek stok,Checked,admin1
TT196891054186,Completed,Order Complete,,Normal,SKU12520556,GDS-SPR-VAN-60,Gendes Feminine Wash Spray Vanilla 60ml,Spray 60ml - Vanilla,1,0,59000,59000,7480,6120,45400,12000,12000,0,0,0,0,0,500,0,57900,0,2025-11-09 12:15:25,2025-11-09 13:42:25,2025-11-10 16:15:25,2025-11-10 20:15:25,2025-11-13 20:15:25,,,,Seller Shipping,Gudang Jakarta Selatan,TT39208614328,Express,Ninja Xpress,Jangan bocor,nova_gunawan268,Mega Gunawan,8904948372,91135,Indonesia,Sumatera Barat,Solok,Kec. C,Tembalang,Jl. Ahmad Yani No. 107,,COD,0.15,Feminine Hygiene,PKG461770752,TikTok Shop,Cek stok,Unchecked,
TT794383999368,Completed,Order Complete,,Normal,SKU13442476,GDS-SPR-BUB-60,Gendes Feminine Wash Spray Bubblegum 60ml,Spray 60ml - Bubblegum,1,0,59000,59000,3000,0,56000,12000,12000,0,0,0,0,0,0,500,68500,0,2025-11-09 18:10:07,2025-11-09 19:33:07,2025-11-10 20:10:07,2025-11-10 23:10:07,2025-11-14 23:10:07,,,,Seller Shipping,Gudang Medan,TT93039878216,Express,Pos Indonesia,,fitri_setiawan284,Andi Pratama,8741147372,89126,Indonesia,DKI Jakarta,Jakarta Barat,Kec. B,Tembalang,Jl. Gatot Subroto No. 188,,GoPay,0.15,Feminine Hygiene,PKG310147747,TikTok Live,Prioritas,Checked,admin2
TT778196078723,Completed,Order Complete,,Normal,SKU52446564,GDS-SPR-VAN-60,Gendes Feminine Wash Spray Vanilla 60ml,Spray 60ml - Vanilla,3,0,59000,177000,2500,0,174500,12000,12000,0,0,0,0,0,0,0,186500,0,2025-11-09 19:08:05,2025-11-09 20:20:05,2025-11-10 18:08:05,2025-11-10 22:08:05,2025-11-14 22:08:05,,,,Seller Shipping,Gudang Bandung,TT75630387322,Express,Pos Indonesia,Jangan bocor,rina_cahyani243,Rina Wijaya,8547305643,62103,Indonesia,Jawa Barat,Depok,Kec. C,Tembalang,Jl. Gatot Subroto No. 6,,QRIS,0.15,Feminine Hygiene,PKG764996305,TikTok Shop,Cek stok,Unchecked,
TT837528255594,Cancelled,Cancelled,Cancellation,Normal,SKU96444514,GDS-SPR-VAN-20,Gendes Feminine Wash Spray Vanilla 20ml,Spray 20ml - Vanilla,2,0,29000,58000,4180,3420,50400,0,12000,0,0,0,0,0,0,500,0,0,2025-11-09 19:48:57,,,,,1762724937.0,buyer,Buyer cancelled,Seller Shipping,Gudang Jakarta Selatan,,Express,Ninja Xpress,,fajar_susanto723,Vera Permata,8318195500,96142,Indonesia,Jawa Barat,Cimahi,Kec. B,Semarang Selatan,Jl. Merdeka No. 99,,COD,0.08,Feminine Hygiene,,Affiliate,Prioritas,Unchecked,
TT304916982531,Completed,Order Complete,,Normal,SKU45493083,GDS-FOA-BUB-60,Gendes Feminine Wash Foam Bubblegum 60ml,Foam 60ml - Bubblegum,1,0,59000,59000,4180,3420,51400,9000,9000,0,0,0,0,0,0,0,60400,0,2025-11-09 20:28:03,2025-11-09 21:54:03,2025-11-10 23:28:03,2025-11-11 07:28:03,2025-11-15 07:28:03,,,,Seller Shipping,Gudang Medan,TT97240532656,Standard,SiCepat,Jangan bocor,risa_wijaya365,Elsa Pratama,8432161020,59881,Indonesia,Bali,Badung,Kec. D,Semarang Selatan,Jl. Merdeka No. 182,,Transfer Bank,0.15,Feminine Hygiene,PKG576873218,TikTok Shop,Prioritas,Checked,admin3
TT946148720374,Completed,Order Complete,,Normal,SKU15218520,GDS-SPR-BUB-60,Gendes Feminine Wash Spray Bubblegum 60ml,Spray 60ml - Bubblegum,1,0,59000,59000,7535,6165,45300,12000,12000,0,0,0,0,0,500,0,57800,0,2025-11-09 22:02:28,2025-11-09 23:15:28,2025-11-11 01:02:28,2025-11-11 04:02:28,2025-11-14 04:02:28,,,,Seller Shipping,Gudang Medan,TT29638641362,Express,Ninja Xpress,,ayu_purnama338,Rizky Purnama,8428088494,97063,Indonesia,DKI Jakarta,Jakarta Barat,Kec. A,Pedurungan,Jl. Diponegoro No. 116,,Dana,0.15,Feminine Hygiene,PKG153441176,TikTok Shop,,Unchecked,
TT989879760440,Completed,Order Complete,,Normal,SKU11362578,GDS-SPR-VAN-60,Gendes Feminine Wash Spray Vanilla 60ml,Spray 60ml - Vanilla,1,0,59000,59000,5775,4725,48500,12000,12000,0,0,0,0,0,500,0,61000,0,2025-11-09 22:10:32,2025-11-09 23:31:32,2025-11-10 17:10:32,2025-11-10 22:10:32,2025-11-13 22:10:32,,,,Seller Shipping,Gudang Bandung,TT94479534616,Express,Ninja Xpress,Jangan bocor,reza_gunawan317,Dian Santoso,8897006540,12322,Indonesia,Jawa Barat,Cimahi,Kec. D,Tembalang,Jl. Sudirman No. 121,,OVO,0.15,Feminine Hygiene,PKG211440950,TikTok Shop,,Checked,admin2
TT636447801479,Completed,Order Complete,,Normal,SKU66105538,GDS-SPR-BUB-60,Gendes Feminine Wash Spray Bubblegum 60ml,Spray 60ml - Bubblegum,1,0,59000,59000,4070,3330,51600,9000,9000,0,0,0,0,0,500,500,61600,0,2025-11-10 11:12:31,2025-11-10 12:17:31,2025-11-11 05:12:31,2025-11-11 12:12:31,2025-11-15 12:12:31,,,,Seller Shipping,Gudang Jakarta Selatan,TT52238854502,Standard,JNE,,indah_permata615,Bagas Santoso,8211426108,33120,Indonesia,Jawa Barat,Cimahi,Kec. C,Tembalang,Jl. Gatot Subroto No. 65,,Transfer Bank,0.15,Feminine Hygiene,PKG654857380,TikTok Shop,,Checked,admin3
TT173044877538,Completed,Order Complete,,Normal,SKU86711558,GDS-FOA-VAN-60,Gendes Feminine Wash Foam Vanilla 60ml,Foam 60ml - Vanilla,1,0,59000,59000,5400,0,53600,9000,9000,0,0,0,0,0,0,500,63100,0,2025-11-10 14:47:40,2025-11-10 16:12:40,2025-11-11 19:47:40,2025-11-12 02:47:40,2025-11-15 02:47:40,,,,Seller Shipping,Gudang Bandung,TT64656549892,Standard,JNE,Tolong kemas rapi,yoga_handayani474,Citra Santoso,8549632621,19769,Indonesia,Jawa Barat,Bekasi,Kec. B,Banyumanik,Jl. Gatot Subroto No. 137,,GoPay,0.15,Feminine Hygiene,PKG339668768,Affiliate,Cek stok,Checked,admin1
TT310264993572,Completed,Order Complete,,Normal,SKU47420662,GDS-SPR-VAN-60,Gendes Feminine Wash Spray Vanilla 60ml,Spray 60ml - Vanilla,1,0,59000,59000,0,0,59000,9000,9000,0,0,0,0,0,500,0,68500,0,2025-11-10 15:19:48,2025-11-10 15:49:48,2025-11-11 20:19:48,2025-11-12 02:19:48,2025-11-16 02:19:48,,,,Seller Shipping,Gudang Bandung,TT37033430799,Standard,Pos Indonesia,Tolong kemas rapi,hendra_hartono338,Vera Permata,8415945148,62537,Indonesia,Sulawesi Selatan,Palopo,Kec. B,Banyumanik,Jl. Ahmad Yani No. 183,,ShopeePay,0.15,Feminine Hygiene,PKG377246419,TikTok Shop,,Unchecked,
TT846256704449,Returned,Return Complete,Return,Normal,SKU62405945,GDS-FOA-VAN-60,Gendes Feminine Wash Foam Vanilla 60ml,Foam 60ml - Vanilla,1,1,59000,59000,0,0,59000,9000,9000,0,0,0,0,0,0,0,68000,59000,2025-11-10 20:04:12,2025-11-10 20:07:12,2025-11-12 02:04:12,2025-11-12 05:04:12,2025-11-14 05:04:12,,,,Seller Shipping,Gudang Jakarta Selatan,TT48865152684,Standard,JNE,,laras_handayani809,Rizky Permata,8453072071,99029,Indonesia,DKI Jakarta,Jakarta Timur,Kec. B,Pedurungan,Jl. Sudirman No. 168,,Dana,0.15,Feminine Hygiene,PKG186090592,TikTok Shop,,Checked,admin3
